"id","code","name","small_name","description","type","parent_id:id"
"cfop_281","5102","Venda de mercadoria adquirida ou recebida de terceiros",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento. Também serão classificadas neste código as vendas de mercadorias por estabelecimento comercial de cooperativa destinadas a seus cooperados ou estabelecimento de outra cooperativa.","output","cfop_279"
"cfop_282","5103","Venda de produção do estabelecimento, efetuada fora do estabelecimento",,"Classificam-se neste código as vendas efetuadas fora do estabelecimento, inclusive por meio de veículo, de produtos industrializados ou produzidos pelo próprio estabelecimento.","output","cfop_279"
"cfop_283","5104","Venda de mercadoria adquirida ou recebida de terceiros, efetuada fora do estabelecimento",,"Classificam-se neste código as vendas efetuadas fora do estabelecimento, inclusive por meio de veículo, de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento.","output","cfop_279"
"cfop_284","5105","Venda de produção do estabelecimento que não deva por ele transitar",,"Classificam-se neste código as vendas de produtos industrializados no estabelecimento, armazenados em depósito fechado, armazém geral ou outro sem que haja retorno ao estabelecimento depositante.","output","cfop_279"
"cfop_285","5106","Venda de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, armazenadas em depósito fechado, armazém geral ou outro, que não tenham sido objeto de qualquer processo industrial no estabelecimento sem que haja retorno ao estabelecimento depositante. Também serão classificadas neste código as vendas de mercadorias importadas, cuja saída ocorra do recinto alfandegado ou da repartição alfandegária onde se processou o desembaraço aduaneiro, com destino ao estabelecimento do comprador, sem transitar pelo estabelecimento do importador.","output","cfop_279"
"cfop_286","5109","Venda de produção do estabelecimento, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio",,"Classificam-se neste código as vendas de produtos industrializados ou produzidos pelo próprio estabelecimento, destinados à Zona Franca de Manaus ou Áreas de Livre Comércio","output","cfop_279"
"cfop_287","5110","Venda de mercadoria adquirida ou recebida de terceiros, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, destinadas à Zona Franca de Manaus ou Áreas de Livre Comércio, desde que alcançadas pelos benefícios fiscais de que tratam o Decreto-lei n° 288, de 28 de fevereiro de 1967, o Convênio ICM 65/88, de 6 de dezembro de 1988, o Convênio ICMS 36/97, de 23 de maio de 1997 e o Convênio ICMS 37/97, de 23 de maio de 1997.","output","cfop_279"
"cfop_288","5111","Venda de produção do estabelecimento remetida anteriormente em consignação industrial",,"Classificam-se neste código as vendas efetivas de produtos industrializados no estabelecimento remetidos anteriormente a título de consignação industrial.","output","cfop_279"
"cfop_289","5112","Venda de mercadoria adquirida ou recebida de terceiros remetida anteriormente em consignação industrial",,"Classificam-se neste código as vendas efetivas de mercadorias adquiridas ou recebidas de terceiros, que não tenham sido objeto de qualquer processo industrial no estabelecimento, remetidas anteriormente a título de consignação industrial.","output","cfop_279"
"cfop_290","5113","Venda de produção do estabelecimento remetida anteriormente em consignação mercantil",,"Classificam-se neste código as vendas efetivas de produtos industrializados no estabelecimento remetidos anteriormente a título de consignação mercantil.","output","cfop_279"
"cfop_291","5114","Venda de mercadoria adquirida ou recebida de terceiros remetida anteriormente em consignação mercantil",,"Classificam-se neste código as vendas efetivas de mercadorias adquiridas ou recebidas de terceiros, que não tenham sido objeto de qualquer processo industrial no estabelecimento, remetidas anteriormente a título de consignação mercantil.","output","cfop_279"
"cfop_292","5115","Venda de mercadoria adquirida ou recebida de terceiros, recebida anteriormente em consignação mercantil",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, recebidas anteriormente a título de consignação mercantil.","output","cfop_279"
"cfop_293","5116","Venda de produção do estabelecimento originada de encomenda para entrega futura",,"Classificam-se neste código as vendas de produtos industrializados ou produzidos pelo próprio estabelecimento, quando da saída real do produto, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_279"
"cfop_294","5117","Venda de mercadoria adquirida ou recebida de terceiros, originada de encomenda para entrega futura",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, que não tenham sido objeto de qualquer processo industrial no estabelecimento, quando da saída real da mercadoria, cujo faturamento tenha sido classificado no código 5.922 - Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_279"
"cfop_295","5118","Venda de produção do estabelecimento entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem",,"Classificam-se neste código as vendas à ordem de produtos industrializados pelo estabelecimento, entregues ao destinatário por conta e ordem do adquirente originário.","output","cfop_279"
"cfop_296","5119","Venda de mercadoria adquirida ou recebida de terceiros entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem",,"Classificam-se neste código as vendas à ordem de mercadorias adquiridas ou recebidas de terceiros, que não tenham sido objeto de qualquer processo industrial no estabelecimento, entregues ao destinatário por conta e ordem do adquirente originário.","output","cfop_279"
"cfop_297","5120","Venda de mercadoria adquirida ou recebida de terceiros entregue ao destinatário pelo vendedor remetente, em venda à ordem",,"Classificam-se neste código as vendas à ordem de mercadorias adquiridas ou recebidas de terceiros, que não tenham sido objeto de qualquer processo industrial no estabelecimento, entregues pelo vendedor remetente ao destinatário, cuja compra seja classificada, pelo adquirente originário, no código 1.118 - Compra de mercadoria pelo adquirente originário, entregue pelo vendedor remetente ao destinatário, em venda à ordem.","output","cfop_279"
"cfop_298","5121","Venda de produção do estabelecimento remetida para industrialização, por conta e ordem do adquirente, sem transitar pelo estabelecimento do adquirente",,"Classificam-se neste código as vendas de produtos industrializados no estabelecimento, remetidos para serem industrializados em outro estabelecimento, por conta e ordem do adquirente, sem que os produtos tenham transitado pelo estabelecimento do adquirente.","output","cfop_279"
"cfop_299","5123","Venda de mercadoria adquirida ou recebida de terceiros remetida para industrialização, por conta e ordem do adquirente, sem transitar pelo estabelecimento do adquirente",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, que não tenham sido objeto de qualquer processo industrial no estabelecimento, remetidas para serem industrializadas em outro estabelecimento, por conta e ordem do adquirente, sem que as mercadorias tenham transitado pelo estabelecimento do adquirente.","output","cfop_279"
"cfop_300","5124","Industrialização efetuada para outra empresa",,"Classificam-se neste código as saídas de mercadorias industrializadas para terceiros, compreendendo os valores referentes aos serviços prestados e os das mercadorias de propriedade do industrializador empregadas no processo industrial.","output","cfop_279"
"cfop_301","5125","Industrialização efetuada para outra empresa quando a mercadoria recebida para utilização no processo de industrialização não transitar pelo estabelecimento adquirente da mercadoria",,"Classificam-se neste código as saídas de mercadorias industrializadas para outras empresas, em que as mercadorias recebidas para utilização no processo de industrialização não tenham transitado pelo estabelecimento do adquirente das mercadorias, compreendendo os valores referentes aos serviços prestados e os das mercadorias de propriedade do industrializador empregadas no processo industrial.","output","cfop_279"
