"id","code","name","small_name","description","type","parent_id:id","internal_type","id_dest"
"cfop_2661","2661","Devolução de venda de combustível ou lubrificante destinado à comercialização","Devolução de venda de combustível ou lubrificante destinado ","Classificam-se neste código as devoluções de vendas de combustíveis ou lubrificantes, cujas saídas tenham sido classificadas como Venda de combustíveis ou lubrificantes para comercialização.","input","cfop_2650","normal",2
"cfop_2662","2662","Devolução de venda de combustível ou lubrificante destinado a consumidor ou usuário final","Devolução de venda de combustível ou lubrificante destinado ","Classificam-se neste código as devoluções de vendas de combustíveis ou lubrificantes, cujas saídas tenham sido classificadas como Venda de combustíveis ou lubrificantes por consumidor ou usuário final.","input","cfop_2650","normal",2
"cfop_2663","2663","Entrada de combustível ou lubrificante para armazenagem","Entrada de combustível ou lubrificante para armazenagem","Classificam-se neste código as entradas de combustíveis ou lubrificantes para armazenagem.","input","cfop_2650","normal",2
"cfop_2664","2664","Retorno de combustível ou lubrificante remetido para armazenagem","Retorno de combustível ou lubrificante remetido para armazen","Classificam-se neste código as entradas, ainda que simbólicas, por retorno de combustíveis ou lubrificantes, remetidos para armazenagem.","input","cfop_2650","normal",2
"cfop_2900","2900","OUTRAS ENTRADAS DE MERCADORIAS OU AQUISIÇÕES DE SERVIÇOS","OUTRAS ENTRADAS DE MERCADORIAS OU AQUISIÇÕES DE SERVIÇOS",,"input","cfop_2000","view",2
"cfop_2901","2901","Entrada para industrialização por encomenda","Entrada para industrialização por encomenda","Classificam-se neste código as entradas de insumos recebidos para industrialização por encomenda de outra empresa ou de outro estabelecimento da mesma empresa.","input","cfop_2900","normal",2
"cfop_2902","2902","Retorno de mercadoria remetida para industrialização por encomenda","Retorno de mercadoria remetida para industrialização por enc","Classificam-se neste código o retorno dos insumos remetidos para industrialização por encomenda, incorporados ao produto final pelo estabelecimento industrializador.","input","cfop_2900","normal",2
"cfop_2903","2903","Entrada de mercadoria remetida para industrialização e não aplicada no referido processo","Entrada de mercadoria remetida para industrialização e não a","Classificam-se neste código as entradas em devolução de insumos remetidos para industrialização e não aplicados no referido processo.","input","cfop_2900","normal",2
"cfop_2904","2904","Retorno de remessa para venda fora do estabelecimento","Retorno de remessa para venda fora do estabelecimento","Classificam-se neste código as entradas em retorno de mercadorias remetidas para venda fora do estabelecimento, inclusive por meio de veículos, e não comercializadas.","input","cfop_2900","normal",2
"cfop_2905","2905","Entrada de mercadoria recebida para depósito em depósito fechado ou armazém geral","Entrada de mercadoria recebida para depósito em depósito fec","Classificam-se neste código as entradas de mercadorias recebidas para depósito em depósito fechado ou armazém geral.","input","cfop_2900","normal",2
"cfop_2906","2906","Retorno de mercadoria remetida para depósito fechado ou armazém geral","Retorno de mercadoria remetida para depósito fechado ou arma","Classificam-se neste código as entradas em retorno de mercadorias remetidas para depósito em depósito fechado ou armazém geral.","input","cfop_2900","normal",2
"cfop_2907","2907","Retorno simbólico de mercadoria remetida para depósito fechado ou armazém geral","Retorno simbólico de mercadoria remetida para depósito fecha","Classificam-se neste código as entradas em retorno simbólico de mercadorias remetidas para depósito em depósito fechado ou armazém geral, quando as mercadorias depositadas tenham sido objeto de saída a qualquer título e que não tenham retornado ao estabelecimento depositante.","input","cfop_2900","normal",2
"cfop_2908","2908","Entrada de bem por conta de contrato de comodato","Entrada de bem por conta de contrato de comodato","Classificam-se neste código as entradas de bens recebidos em cumprimento de contrato de comodato.","input","cfop_2900","normal",2
"cfop_2909","2909","Retorno de bem remetido por conta de contrato de comodato","Retorno de bem remetido por conta de contrato de comodato","Classificam-se neste código as entradas de bens recebidos em devolução após cumprido o contrato de comodato.","input","cfop_2900","normal",2
"cfop_2910","2910","Entrada de bonificação, doação ou brinde","Entrada de bonificação, doação ou brinde","Classificam-se neste código as entradas de mercadorias recebidas a título de bonificação, doação ou brinde.","input","cfop_2900","normal",2
"cfop_2911","2911","Entrada de amostra grátis","Entrada de amostra grátis","Classificam-se neste código as entradas de mercadorias recebidas a título de amostra grátis.","input","cfop_2900","normal",2
"cfop_2912","2912","Entrada de mercadoria ou bem recebido para demonstração","Entrada de mercadoria ou bem recebido para demonstração","Classificam-se neste código as entradas de mercadorias ou bens recebidos para demonstração.","input","cfop_2900","normal",2
"cfop_2913","2913","Retorno de mercadoria ou bem remetido para demonstração","Retorno de mercadoria ou bem remetido para demonstração","Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para demonstração.","input","cfop_2900","normal",2
"cfop_2914","2914","Retorno de mercadoria ou bem remetido para exposição ou feira","Retorno de mercadoria ou bem remetido para exposição ou feir","Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para exposição ou feira.","input","cfop_2900","normal",2
"cfop_2915","2915","Entrada de mercadoria ou bem recebido para conserto ou reparo","Entrada de mercadoria ou bem recebido para conserto ou repar","Classificam-se neste código as entradas de mercadorias ou bens recebidos para conserto ou reparo.","input","cfop_2900","normal",2
"cfop_2916","2916","Retorno de mercadoria ou bem remetido para conserto ou reparo","Retorno de mercadoria ou bem remetido para conserto ou repar","Classificam-se neste código as entradas em retorno de mercadorias ou bens remetidos para conserto ou reparo.","input","cfop_2900","normal",2
"cfop_2917","2917","Entrada de mercadoria recebida em consignação mercantil ou industrial","Entrada de mercadoria recebida em consignação mercantil ou i","Classificam-se neste código as entradas de mercadorias recebidas a título de consignação mercantil ou industrial.","input","cfop_2900","normal",2
"cfop_2918","2918","Devolução de mercadoria remetida em consignação mercantil ou industrial","Devolução de mercadoria remetida em consignação mercantil ou","Classificam-se neste código as entradas por devolução de mercadorias remetidas anteriormente a título de consignação mercantil ou industrial.","input","cfop_2900","normal",2
"cfop_2919","2919","Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, remetida anteriormente em consignação mercantil ou industrial","Devolução simbólica de mercadoria vendida ou utilizada em pr","Classificam-se neste código as entradas por devolução simbólica de mercadorias vendidas ou utilizadas em processo industrial, remetidas anteriormente a título de consignação mercantil ou industrial.","input","cfop_2900","normal",2
"cfop_2920","2920","Entrada de vasilhame ou sacaria","Entrada de vasilhame ou sacaria","Classificam-se neste código as entradas de vasilhame ou sacaria.","input","cfop_2900","normal",2
"cfop_2921","2921","Retorno de vasilhame ou sacaria","Retorno de vasilhame ou sacaria","Classificam-se neste código as entradas em retorno de vasilhame ou sacaria.","input","cfop_2900","normal",2
"cfop_2922","2922","Lançamento efetuado a título de simples faturamento decorrente de compra para recebimento futuro","Lançamento efetuado a título de simples faturamento decorren","Lançamento efetuado a título de simples faturamento decorrente de compra para recebimento futuro","input","cfop_2900","normal",2
"cfop_2923","2923","Entrada de mercadoria recebida do vendedor remetente, em venda à ordem","Entrada de mercadoria recebida do vendedor remetente, em ven","Classificam-se neste código as entradas de mercadorias recebidas do vendedor remetente, em vendas à ordem, cuja compra do adquirente originário, foi classificada nos códigos 2.120 - Compra para industrialização, em venda à ordem, já recebida do vendedor remetente ou 2.121 - Compra para comercialização, em venda à ordem, já recebida do vendedor remetente.","input","cfop_2900","normal",2
