"id","code","name","small_name","description","type","parent_id:id","internal_type"
"cfop_264","3356","Aquisição de serviço de transporte por estabelecimento de produtor rural","Aquisição de serviço de transporte por estabelecimento de pr","Classificam-se neste código as aquisições de serviços de transporte utilizados por estabelecimento de produtor rural.","input","cfop_258","normal"
"cfop_265","3500","ENTRADAS DE MERCADORIAS REMETIDAS COM FIM ESPECÍFICO DE EXPORTAÇÃO E EVENTUAIS DEVOLUÇÕES","ENTRADAS DE MERCADORIAS REMETIDAS COM FIM ESPECÍFICO DE EXPO",,"input","cfop_241","view"
"cfop_266","3503","Devolução de mercadoria exportada que tenha sido recebida com fim específico de exportação","Devolução de mercadoria exportada que tenha sido recebida co","Classificam-se neste código as devoluções de mercadorias exportadas por trading company, empresa comercial exportadora ou outro estabelecimento do remetente, recebidas com fim específico de exportação, cujas saídas tenham sido classificadas no código 7.501 - Exportação de mercadorias recebidas com fim específico de exportação.","input","cfop_265","normal"
"cfop_267","3550","OPERAÇÕES COM BENS DE ATIVO IMOBILIZADO E MATERIAIS PARA USO OU CONSUMO","OPERAÇÕES COM BENS DE ATIVO IMOBILIZADO E MATERIAIS PARA USO",,"input","cfop_241","view"
"cfop_268","3551","Compra de bem para o ativo imobilizado","Compra de bem para o ativo imobilizado","Classificam-se neste código as compras de bens destinados ao ativo imobilizado do estabelecimento.","input","cfop_267","normal"
"cfop_269","3553","Devolução de venda de bem do ativo imobilizado","Devolução de venda de bem do ativo imobilizado","Classificam-se neste código as devoluções de vendas de bens do ativo imobilizado, cujas saídas tenham sido classificadas no código 7.551 - Venda de bem do ativo imobilizado.","input","cfop_267","normal"
"cfop_270","3556","Compra de material para uso ou consumo","Compra de material para uso ou consumo","Classificam-se neste código as compras de mercadorias destinadas ao uso ou consumo do estabelecimento.","input","cfop_267","normal"
"cfop_271","3650","ENTRADAS DE COMBUSTÍVEIS, DERIVADOS OU NÃO DE PETRÓLEO E LUBRIFICANTES","ENTRADAS DE COMBUSTÍVEIS, DERIVADOS OU NÃO DE PETRÓLEO E LUB",,"input","cfop_241","view"
"cfop_272","3651","Compra de combustível ou lubrificante para industrialização subseqüente","Compra de combustível ou lubrificante para industrialização ","Classificam-se neste código as compras de combustíveis ou lubrificantes a serem utilizados em processo de industrialização do próprio produto.","input","cfop_271","normal"
"cfop_273","3652","Compra de combustível ou lubrificante para comercialização","Compra de combustível ou lubrificante para comercialização","Classificam-se neste código as compras de combustíveis ou lubrificantes a serem comercializados.","input","cfop_271","normal"
"cfop_274","3653","Compra de combustível ou lubrificante por consumidor ou usuário final","Compra de combustível ou lubrificante por consumidor ou usuá","Classificam-se neste código as compras de combustíveis ou lubrificantes a serem consumidos em processo de industrialização de outros produtos, na produção rural, na prestação de serviços ou por usuário final.","input","cfop_271","normal"
"cfop_275","3900","OUTRAS ENTRADAS DE MERCADORIAS OU AQUISIÇÕES DE SERVIÇOS","OUTRAS ENTRADAS DE MERCADORIAS OU AQUISIÇÕES DE SERVIÇOS",,"input","cfop_241","view"
"cfop_276","3930","Lançamento efetuado a título de entrada de bem sob amparo de regime especial aduaneiro de admissão temporária","Lançamento efetuado a título de entrada de bem sob amparo de","Classificam-se neste código os lançamentos efetuados a título de entrada de bens amparada por regime especial aduaneiro de admissão temporária.","input","cfop_275","normal"
"cfop_277","3949","Outra entrada de mercadoria ou prestação de serviço não especificado","Outra entrada de mercadoria ou prestação de serviço não espe","Classificam-se neste código as outras entradas de mercadorias ou prestações de serviços que não tenham sido especificados nos códigos anteriores.","input","cfop_275","normal"
"cfop_278","5000","SAÍDAS OU PRESTAÇÕES DE SERVIÇOS PARA O ESTADO","SAÍDAS OU PRESTAÇÕES DE SERVIÇOS PARA O ESTADO",,"output",,"view"
"cfop_279","5100","VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS","VENDAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS",,"output","cfop_278","view"
"cfop_280","5101","Venda de produção do estabelecimento","Venda de produção do estabelecimento","Classificam-se neste código as vendas de produtos industrializados ou produzidos pelo próprio estabelecimento. Também serão classificadas neste código as vendas de mercadorias por estabelecimento industrial ou produtor rural de cooperativa destinadas a seus cooperados ou a estabelecimento de outra cooperativa.","output","cfop_279","normal"
"cfop_281","5102","Venda de mercadoria adquirida ou recebida de terceiros","Venda de mercadoria adquirida ou recebida de terceiros","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento. Também serão classificadas neste código as vendas de mercadorias por estabelecimento comercial de cooperativa destinadas a seus cooperados ou estabelecimento de outra cooperativa.","output","cfop_279","normal"
"cfop_282","5103","Venda de produção do estabelecimento, efetuada fora do estabelecimento","Venda de produção do estabelecimento, efetuada fora do estab","Classificam-se neste código as vendas efetuadas fora do estabelecimento, inclusive por meio de veículo, de produtos industrializados ou produzidos pelo próprio estabelecimento.","output","cfop_279","normal"
"cfop_283","5104","Venda de mercadoria adquirida ou recebida de terceiros, efetuada fora do estabelecimento","Venda de mercadoria adquirida ou recebida de terceiros, efet","Classificam-se neste código as vendas efetuadas fora do estabelecimento, inclusive por meio de veículo, de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial no estabelecimento.","output","cfop_279","normal"
"cfop_284","5105","Venda de produção do estabelecimento que não deva por ele transitar","Venda de produção do estabelecimento que não deva por ele tr","Classificam-se neste código as vendas de produtos industrializados no estabelecimento, armazenados em depósito fechado, armazém geral ou outro sem que haja retorno ao estabelecimento depositante.","output","cfop_279","normal"
"cfop_285","5106","Venda de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar","Venda de mercadoria adquirida ou recebida de terceiros, que ","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, armazenadas em depósito fechado, armazém geral ou outro, que não tenham sido objeto de qualquer processo industrial no estabelecimento sem que haja retorno ao estabelecimento depositante. Também serão classificadas neste código as vendas de mercadorias importadas, cuja saída ocorra do recinto alfandegado ou da repartição alfandegária onde se processou o desembaraço aduaneiro, com destino ao estabelecimento do comprador, sem transitar pelo estabelecimento do importador.","output","cfop_279","normal"
"cfop_286","5109","Venda de produção do estabelecimento, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio","Venda de produção do estabelecimento, destinada à Zona Franc","Classificam-se neste código as vendas de produtos industrializados ou produzidos pelo próprio estabelecimento, destinados à Zona Franca de Manaus ou Áreas de Livre Comércio","output","cfop_279","normal"
"cfop_287","5110","Venda de mercadoria adquirida ou recebida de terceiros, destinada à Zona Franca de Manaus ou Áreas de Livre Comércio","Venda de mercadoria adquirida ou recebida de terceiros, dest","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, destinadas à Zona Franca de Manaus ou Áreas de Livre Comércio, desde que alcançadas pelos benefícios fiscais de que tratam o Decreto-lei n° 288, de 28 de fevereiro de 1967, o Convênio ICM 65/88, de 6 de dezembro de 1988, o Convênio ICMS 36/97, de 23 de maio de 1997 e o Convênio ICMS 37/97, de 23 de maio de 1997.","output","cfop_279","normal"
"cfop_288","5111","Venda de produção do estabelecimento remetida anteriormente em consignação industrial","Venda de produção do estabelecimento remetida anteriormente ","Classificam-se neste código as vendas efetivas de produtos industrializados no estabelecimento remetidos anteriormente a título de consignação industrial.","output","cfop_279","normal"
