"id","code","name","type","parent_id:id"
"ncm_1702","17.02","Outros açúcares, incluindo a lactose, maltose, glicose e frutose (levulose), quimicamente puras, no estado sólido; xaropes de açúcares, sem adição de aromatizantes ou de corantes; sucedâneos do mel, mesmo misturados com mel natural; açúcares e melaços caramelizados.","view",
"ncm_17021","1702.1","Lactose e xarope de lactose:","view",
"ncm_17021100","1702.11.00","Que contenham, em peso, 99 % ou mais de lactose, expresso em lactose anidra, calculado sobre a matéria seca","normal",
"ncm_17021900","1702.19.00","Outros","normal",
"ncm_17022000","1702.20.00","Açúcar e xarope, de bordo (ácer)","normal",
"ncm_170230","1702.30","Glicose e xarope de glicose, que não contenham frutose (levulose) ou que contenham, em peso, no estado seco, menos de 20 % de frutose (levulose)","view",
"ncm_1702301","1702.30.1","Glicose","view",
"ncm_17023011","1702.30.11","Quimicamente pura","normal",
"ncm_17023019","1702.30.19","Outras","normal",
"ncm_17023020","1702.30.20","Xarope de glicose","normal",
"ncm_170240","1702.40","Glicose e xarope de glicose, que contenham, em peso, no estado seco, um teor de frutose (levulose) igual ou superior a 20 % e inferior a 50 %, com exceção do açúcar invertido","view",
"ncm_17024010","1702.40.10","Glicose","normal",
"ncm_17024020","1702.40.20","Xarope de glicose","normal",
"ncm_17025000","1702.50.00","Frutose (levulose) quimicamente pura","normal",
"ncm_170260","1702.60","Outra frutose (levulose) e xarope de frutose (levulose), que contenham, em peso, no estado seco, um teor de frutose (levulose) superior a 50 %, com exceção do açúcar invertido","view",
"ncm_17026010","1702.60.10","Frutose (levulose)","normal",
"ncm_17026020","1702.60.20","Xarope de frutose (levulose)","normal",
"ncm_17029000","1702.90.00","Outros, incluindo o açúcar invertido e os outros açúcares e xaropes de açúcares, que contenham, em peso, no estado seco, 50 % de frutose (levulose)","normal",
"ncm_1703","17.03","Melaços resultantes da extração ou refinação do açúcar.","view",
"ncm_17031000","1703.10.00","Melaços de cana","normal",
"ncm_17039000","1703.90.00","Outros","normal",
"ncm_1704","17.04","Produtos de confeitaria sem cacau (incluindo o chocolate branco).","view",
"ncm_17041000","1704.10.00","Gomas de mascar, mesmo revestidas de açúcar","normal",
"ncm_170490","1704.90","Outros","view",
"ncm_17049010","1704.90.10","Chocolate branco","normal",
"ncm_17049020","1704.90.20","Caramelos, confeitos, dropes, pastilhas, e produtos semelhantes","normal",
"ncm_17049090","1704.90.90","Outros","normal",
"ncm_18","18","Capítulo 18 - Cacau e suas preparações","view",
"ncm_18010000","1801.00.00","Cacau inteiro ou partido, em bruto ou torrado.","normal",
"ncm_18010000_01","1801.00.00:01","Torrado","extension","ncm_18010000"
"ncm_18020000","1802.00.00","Cascas, películas e outros desperdícios de cacau.","normal",
"ncm_1803","18.03","Pasta de cacau, mesmo desengordurada.","view",
"ncm_18031000","1803.10.00","Não desengordurada","normal",
"ncm_18032000","1803.20.00","Total ou parcialmente desengordurada","normal",
"ncm_18040000","1804.00.00","Manteiga, gordura e óleo, de cacau.","normal",
"ncm_18050000","1805.00.00","Cacau em pó, sem adição de açúcar ou de outros edulcorantes.","normal",
"ncm_1806","18.06","Chocolate e outras preparações alimentícias que contenham cacau.","view",
"ncm_18061000","1806.10.00","Cacau em pó, com adição de açúcar ou de outros edulcorantes","normal",
"ncm_18062000","1806.20.00","Outras preparações em blocos ou em barras, com peso superior a 2 kg, ou no estado líquido, em pasta, em pó, grânulos ou formas semelhantes, em recipientes ou embalagens imediatas de conteúdo superior a 2 kg","normal",
"ncm_18063","1806.3","Outros, em tabletes, barras e paus:","view",
"ncm_180631","1806.31","Recheados","view",
"ncm_18063110","1806.31.10","Chocolate","normal",
"ncm_18063120","1806.31.20","Outras preparações","normal",
"ncm_180632","1806.32","Não recheados","view",
"ncm_18063210","1806.32.10","Chocolate","normal",
"ncm_18063220","1806.32.20","Outras preparações","normal",
"ncm_18069000","1806.90.00","Outros","normal",
"ncm_18069000_01","1806.90.00:01","Achocolatados, assim entendidos os produtos à base de chocolate, em pó ou em grânulos, destinados à mistura com água ou leite","extension","ncm_18069000"
"ncm_19","19","Capítulo 19 - Preparações à base de cereais, farinhas, amidos, féculas ou leite; produtos de pastelaria","view",
"ncm_1901","19.01","Extratos de malte; preparações alimentícias de farinhas, grumos, sêmolas, amidos, féculas ou de extratos de malte, que não contenham cacau ou que contenham menos de 40 %, em peso, de cacau, calculado sobre uma base totalmente desengordurada, não especificadas nem compreendidas noutras posições; preparações alimentícias de produtos das posições 04.01 a 04.04, que não contenham cacau ou que contenham menos de 5 %, em peso, de cacau, calculado sobre uma base totalmente desengordurada, não especificadas nem compreendidas noutras posições.","view",
"ncm_190110","1901.10","Preparações para alimentação de crianças, acondicionadas para venda a retalho","view",
"ncm_19011010","1901.10.10","Leite modificado","normal",
"ncm_19011020","1901.10.20","Farinha láctea","normal",
"ncm_19011030","1901.10.30","À base de farinha, grumos, sêmola ou amido","normal",
"ncm_19011090","1901.10.90","Outras","normal",
"ncm_19012000","1901.20.00","Misturas e pastas para a preparação de produtos de padaria, pastelaria e da indústria de bolachas e biscoitos, da posição 19.05","normal",
"ncm_19012000_01","1901.20.00:01","Pré-misturas próprias para fabricação de pão do tipo comum","extension","ncm_19012000"
"ncm_190190","1901.90","Outros","view",
"ncm_19019010","1901.90.10","Extrato de malte","normal",
"ncm_19019020","1901.90.20","Doce de leite","normal",
"ncm_19019090","1901.90.90","Outros","normal",
"ncm_1902","19.02","Massas alimentícias, mesmo cozidas ou recheadas (de carne ou de outras substâncias) ou preparadas de outro modo, tais como espaguete, macarrão, aletria, lasanha, nhoque, ravioli e canelone; cuscuz, mesmo preparado.","view",
"ncm_19021","1902.1","Massas alimentícias não cozidas, nem recheadas, nem preparadas de outro modo:","view",
"ncm_19021100","1902.11.00","Que contenham ovos","normal",
"ncm_19021900","1902.19.00","Outras","normal",
"ncm_19022000","1902.20.00","Massas alimentícias recheadas (mesmo cozidas ou preparadas de outro modo)","normal",
"ncm_19023000","1902.30.00","Outras massas alimentícias","normal",
"ncm_19024000","1902.40.00","Cuscuz","normal",
"ncm_19030000","1903.00.00","Tapioca e seus sucedâneos preparados a partir de féculas, em flocos, grumos, grãos, pérolas ou formas semelhantes.","normal",
"ncm_1904","19.04","Produtos à base de cereais, obtidos por expansão ou por torrefação (flocos de milho (corn flakes), por exemplo); cereais (exceto milho) em grãos ou sob a forma de flocos ou de outros grãos trabalhados (com exceção da farinha, do grumo e da sêmola), pré-cozidos ou preparados de outro modo, não especificados nem compreendidos noutras posições.","view",
"ncm_19041000","1904.10.00","Produtos à base de cereais, obtidos por expansão ou por torrefação","normal",
"ncm_19042000","1904.20.00","Preparações alimentícias obtidas a partir de flocos de cereais não torrados ou de misturas de flocos de cereais não torrados com flocos de cereais torrados ou expandidos","normal",
"ncm_19043000","1904.30.00","Trigo bulgur","normal",
"ncm_19049000","1904.90.00","Outros","normal",
"ncm_1905","19.05","Produtos de padaria, pastelaria ou da indústria de bolachas e biscoitos, mesmo adicionados de cacau; hóstias, cápsulas vazias para medicamentos, obreias, pastas secas de farinha, amido ou fécula, em folhas, e produtos semelhantes.","view",
"ncm_19051000","1905.10.00","Pão denominado knäckebrot","normal",
"ncm_190520","1905.20","Pão de especiarias","view",
"ncm_19052010","1905.20.10","Panetone","normal",
"ncm_19052090","1905.20.90","Outros","normal",
"ncm_19053","1905.3","Bolachas e biscoitos, adicionados de edulcorante; waffles e wafers:","view",
"ncm_19053100","1905.31.00","Bolachas e biscoitos, adicionados de edulcorante","normal",
"ncm_19053200","1905.32.00","Waffles e wafers","normal",
"ncm_19054000","1905.40.00","Torradas, pão torrado e produtos semelhantes torrados","normal",
"ncm_190590","1905.90","Outros","view",
"ncm_19059010","1905.90.10","Pão de forma","normal",
"ncm_19059020","1905.90.20","Bolachas","normal",
"ncm_19059090","1905.90.90","Outros","normal",
"ncm_19059090_01","1905.90.90:01","Pão do tipo comum","extension","ncm_19059090"
"ncm_20","20","Capítulo 20 - Preparações de produtos hortícolas, de frutas ou de outras partes de plantas","view",
"ncm_2001","20.01","Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético.","view",
"ncm_20011000","2001.10.00","Pepinos e pepininhos (cornichons)","normal",
"ncm_20019000","2001.90.00","Outros","normal",
"ncm_2002","20.02","Tomates preparados ou conservados, exceto em vinagre ou em ácido acético.","view",
"ncm_20021000","2002.10.00","Tomates inteiros ou em pedaços","normal",
"ncm_20021000_01","2002.10.00:01","Cozidos (exceto em água ou vapor) e congelados","extension","ncm_20021000"
"ncm_200290","2002.90","Outros","view",
"ncm_20029010","2002.90.10","Sucos","normal",
"ncm_20029090","2002.90.90","Outros","normal",
"ncm_20029090_01","2002.90.90:01","Cozidos (exceto em água ou vapor) e congelados","extension","ncm_20029090"
"ncm_2003","20.03","Cogumelos e trufas, preparados ou conservados, exceto em vinagre ou em ácido acético.","view",
"ncm_20031000","2003.10.00","Cogumelos do gênero Agaricus","normal",
"ncm_20031000_01","2003.10.00:01","Cozidos (exceto em água ou vapor) e congelados","extension","ncm_20031000"
"ncm_20039000","2003.90.00","Outros","normal",
"ncm_20039000_01","2003.90.00:01","Cozidos (exceto em água ou vapor) e congelados","extension","ncm_20039000"
"ncm_20039000_02","2003.90.00:02","Trufas cozidas (exceto em água ou vapor) e congeladas","extension","ncm_20039000"
"ncm_20039000_03","2003.90.00:03","Outras trufas","extension","ncm_20039000"
"ncm_2004","20.04","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, congelados, com exceção dos produtos da posição 20.06.","view",
"ncm_20041000","2004.10.00","Batatas","normal",
"ncm_20041000_01","2004.10.00:01","Cozidas (exceto em água ou vapor)","extension","ncm_20041000"
"ncm_20049000","2004.90.00","Outros produtos hortícolas e misturas de produtos hortícolas","normal",
"ncm_20049000_01","2004.90.00:01","Cozidos (exceto em água ou vapor)","extension","ncm_20049000"
"ncm_2005","20.05","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com exceção dos produtos da posição 20.06.","view",
"ncm_20051000","2005.10.00","Produtos hortícolas homogeneizados","normal",
"ncm_20052000","2005.20.00","Batatas","normal",
"ncm_20054000","2005.40.00","Ervilhas (Pisum sativum)","normal",
"ncm_20055","2005.5","Feijões (Vigna spp., Phaseolus spp.):","view",
"ncm_20055100","2005.51.00","Feijões em grãos","normal",
"ncm_20055900","2005.59.00","Outros","normal",
"ncm_20056000","2005.60.00","Aspargos","normal",
"ncm_20057000","2005.70.00","Azeitonas","normal",
"ncm_20058000","2005.80.00","Milho doce (Zea mays var. saccharata)","normal",
"ncm_20059","2005.9","Outros produtos hortícolas e misturas de produtos hortícolas:","view",
"ncm_20059100","2005.91.00","Brotos de bambu","normal",
"ncm_20059900","2005.99.00","Outros","normal",
"ncm_20060000","2006.00.00","Produtos hortícolas, frutas, cascas de frutas e outras partes de plantas, conservados com açúcar (passados por calda, glaceados ou cristalizados).","normal",
"ncm_2007","20.07","Doces, geleias, marmelades, purês e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes.","view",
"ncm_20071000","2007.10.00","Preparações homogeneizadas","normal",
"ncm_20079","2007.9","Outros:","view",
"ncm_20079100","2007.91.00","De frutos cítricos","normal",
"ncm_200799","2007.99","Outros","view",
"ncm_20079910","2007.99.10","Geleias e marmelades","normal",
"ncm_20079990","2007.99.90","Outros","normal",
"ncm_2008","20.08","Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas noutras posições.","view",
"ncm_20081","2008.1","Frutas de casca rija, amendoins e outras sementes, mesmo misturados entre si:","view",
"ncm_20081100","2008.11.00","Amendoins","normal",
"ncm_20081900","2008.19.00","Outros, incluindo as misturas","normal",
"ncm_20081900_01","2008.19.00:01","Cozidos (exceto em água e vapor), congelados e sem adição de açúcar ou de outros edulcorantes, excluídas as misturas","extension","ncm_20081900"
"ncm_200820","2008.20","Abacaxis (ananases)","view",
"ncm_20082010","2008.20.10","Em água edulcorada, incluindo os xaropes","normal",
"ncm_20082090","2008.20.90","Outros","normal",
"ncm_20082090_01","2008.20.90:01","Cozidos (exceto em água e vapor), congelados e sem adição de açúcar ou de outros edulcorantes","extension","ncm_20082090"
"ncm_20083000","2008.30.00","Frutos cítricos","normal",
"ncm_20083000_01","2008.30.00:01","Cozidos (exceto em água e vapor), congelados e sem adição de açúcar ou de outros edulcorantes","extension","ncm_20083000"
"ncm_200840","2008.40","Peras","view",
"ncm_20084010","2008.40.10","Em água edulcorada, incluindo os xaropes","normal",
"ncm_20084090","2008.40.90","Outras","normal",
"ncm_20084090_01","2008.40.90:01","Cozidas (exceto em água e vapor), congeladas e sem adição de açúcar ou de outros edulcorantes","extension","ncm_20084090"
"ncm_20085000","2008.50.00","Damascos","normal",
"ncm_20085000_01","2008.50.00:01","Cozidos (exceto em água e vapor), congelados e sem adição de açúcar ou de outros edulcorantes","extension","ncm_20085000"
"ncm_200860","2008.60","Cerejas","view",
"ncm_20086010","2008.60.10","Em água edulcorada, incluindo os xaropes","normal",
"ncm_20086090","2008.60.90","Outras","normal",
"ncm_20086090_01","2008.60.90:01","Cozidas (exceto em água e vapor), congeladas e sem adição de açúcar ou de outros edulcorantes","extension","ncm_20086090"
"ncm_200870","2008.70","Pêssegos, incluindo as nectarinas","view",
"ncm_20087010","2008.70.10","Em água edulcorada, incluindo os xaropes","normal",
"ncm_20087020","2008.70.20","Polpa com valor Brix igual ou superior a 20","normal",
"ncm_20087090","2008.70.90","Outros","normal",
"ncm_20087090_01","2008.70.90:01","Cozidos (exceto em água e vapor), congelados e sem adição de açúcar ou de outros edulcorantes","extension","ncm_20087090"
"ncm_20088000","2008.80.00","Morangos","normal",
"ncm_20088000_01","2008.80.00:01","Cozidos (exceto em água e vapor), congelados e sem adição de açúcar ou de outros edulcorantes","extension","ncm_20088000"
"ncm_20089","2008.9","Outras, incluindo as misturas, com exclusão das da subposição 2008.19:","view",
"ncm_20089100","2008.91.00","Palmitos","normal",
"ncm_20089300","2008.93.00","Airelas vermelhas (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea)","normal",
"ncm_20089300_01","2008.93.00:01","Cozidas (exceto em água e vapor), congeladas e sem adição de açúcar ou de outros edulcorantes","extension","ncm_20089300"
"ncm_200897","2008.97","Misturas","view",
"ncm_20089710","2008.97.10","Em água edulcorada, incluindo os xaropes","normal",
"ncm_20089790","2008.97.90","Outras","normal",
"ncm_20089790_01","2008.97.90:01","Cozidas (exceto em água e vapor), congeladas e sem adição de açúcar ou de outros edulcorantes","extension","ncm_20089790"
"ncm_20089900","2008.99.00","Outras","normal",
"ncm_20089900_01","2008.99.00:01","Cozidas (exceto em água e vapor), congeladas e sem adição de açúcar ou de outros edulcorantes","extension","ncm_20089900"
