"id","code","segment","item","name"
"cest_1701902","17.019.02","17. Produtos alimentícios","19.2","Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg"
"cest_1701902","17.019.02","17. Produtos alimentícios","19.2","Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg"
"cest_1701902","17.019.02","17. Produtos alimentícios","19.2","Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg"
"cest_1702000","17.020.00","17. Produtos alimentícios","20.0","Leite condensado, em recipiente de conteúdo inferior ou igual a 1 kg"
"cest_1702001","17.020.01","17. Produtos alimentícios","20.1","Leite condensado, em recipiente de conteúdo superior a 1 kg"
"cest_1702100","17.021.00","17. Produtos alimentícios","21.0","Iogurte e leite fermentado em recipiente de conteúdo inferior ou igual a 2 litros"
"cest_1702101","17.021.01","17. Produtos alimentícios","21.1","Iogurte e leite fermentado em recipiente de conteúdo superior a 2 litros"
"cest_1702200","17.022.00","17. Produtos alimentícios","22.0","Coalhada"
"cest_1702300","17.023.00","17. Produtos alimentícios","23.0","Requeijão e similares, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g"
"cest_1702301","17.023.01","17. Produtos alimentícios","23.1","Requeijão e similares, em recipiente de conteúdo superior a 1 kg"
"cest_1702400","17.024.00","17. Produtos alimentícios","24.0","Queijos, exceto os dos CEST 17.024.01, 17.024.02, 17.024.03 e 17.024.04"
"cest_1702401","17.024.01","17. Produtos alimentícios","24.1","Queijo muçarela"
"cest_1702402","17.024.02","17. Produtos alimentícios","24.2","Queijo minas frescal"
"cest_1702403","17.024.03","17. Produtos alimentícios","24.3","Queijo ricota"
"cest_1702404","17.024.04","17. Produtos alimentícios","24.4","Queijo petit suisse"
"cest_1702500","17.025.00","17. Produtos alimentícios","25.0","Manteiga, em embalagem de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g"
"cest_1702501","17.025.01","17. Produtos alimentícios","25.1","Manteiga, em embalagem de conteúdo superior a 1 kg"
"cest_1702502","17.025.02","17. Produtos alimentícios","25.2","Manteiga de garrafa"
"cest_1702600","17.026.00","17. Produtos alimentícios","26.0","Margarina e creme vegetal, em recipiente de conteúdo inferior ou igual a 500 g, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g"
"cest_1702700","17.027.00","17. Produtos alimentícios","27.0","Margarina e creme vegetal, em recipiente de conteúdo superior a 500 g e inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g"
"cest_1702701","17.027.01","17. Produtos alimentícios","27.1","Margarina e creme vegetal, em recipiente de conteúdo superior a de 1 kg"
"cest_1702702","17.027.02","17. Produtos alimentícios","27.2","Outras margarinas e cremes vegetais em recipiente de conteúdo inferior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g"
"cest_1702800","17.028.00","17. Produtos alimentícios","28.0","Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g"
"cest_1702801","17.028.01","17. Produtos alimentícios","28.1","Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo superior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g"
"cest_1702900","17.029.00","17. Produtos alimentícios","29.0","Doces de leite"
"cest_1703000","17.030.00","17. Produtos alimentícios","30.0","Produtos à base de cereais, obtidos por expansão ou torrefação"
"cest_1703000","17.030.00","17. Produtos alimentícios","30.0","Produtos à base de cereais, obtidos por expansão ou torrefação"
"cest_1703100","17.031.00","17. Produtos alimentícios","31.0","Salgadinhos diversos"
"cest_1703200","17.032.00","17. Produtos alimentícios","32.0","Batata frita, inhame e mandioca fritos"
"cest_1703200","17.032.00","17. Produtos alimentícios","32.0","Batata frita, inhame e mandioca fritos"
"cest_1703300","17.033.00","17. Produtos alimentícios","33.0","Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo inferior ou igual a 1 kg"
"cest_1703301","17.033.01","17. Produtos alimentícios","33.1","Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo superior a 1 kg"
"cest_1703400","17.034.00","17. Produtos alimentícios","34.0","Catchup em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1703500","17.035.00","17. Produtos alimentícios","35.0","Condimentos e temperos compostos, incluindo molho de pimenta e outros molhos, em embalagens imediatas de conteúdo inferior ou igual a 1 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 3 g"
"cest_1703500","17.035.00","17. Produtos alimentícios","35.0","Condimentos e temperos compostos, incluindo molho de pimenta e outros molhos, em embalagens imediatas de conteúdo inferior ou igual a 1 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 3 g"
"cest_1703600","17.036.00","17. Produtos alimentícios","36.0","Molhos de soja preparados em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1703700","17.037.00","17. Produtos alimentícios","37.0","Farinha de mostarda em embalagens de conteúdo inferior ou igual a 1 kg"
"cest_1703800","17.038.00","17. Produtos alimentícios","38.0","Mostarda preparada em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1703900","17.039.00","17. Produtos alimentícios","39.0","Maionese em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1704000","17.040.00","17. Produtos alimentícios","40.0","Tomates preparados ou conservados, exceto em vinagre ou em ácido acético, em embalagens de conteúdo inferior ou igual a 1 kg"
"cest_1704100","17.041.00","17. Produtos alimentícios","41.0","Molhos de tomate em embalagens imediatas de conteúdo inferior ou igual a 1 kg"
"cest_1704200","17.042.00","17. Produtos alimentícios","42.0","Barra de cereais"
"cest_1704200","17.042.00","17. Produtos alimentícios","42.0","Barra de cereais"
"cest_1704200","17.042.00","17. Produtos alimentícios","42.0","Barra de cereais"
"cest_1704300","17.043.00","17. Produtos alimentícios","43.0","Barra de cereais contendo cacau"
"cest_1704300","17.043.00","17. Produtos alimentícios","43.0","Barra de cereais contendo cacau"
"cest_1704300","17.043.00","17. Produtos alimentícios","43.0","Barra de cereais contendo cacau"
"cest_1704400","17.044.00","17. Produtos alimentícios","44.0","Farinha de trigo, em embalagem inferior ou igual a 1 kg"
"cest_1704401","17.044.01","17. Produtos alimentícios","44.1","Farinha de trigo, em embalagem superior a 1kg e inferior a 5 kg"
"cest_1704402","17.044.02","17. Produtos alimentícios","44.2","Farinha de trigo especial, em embalagem igual a 5 kg"
"cest_1704403","17.044.03","17. Produtos alimentícios","44.3","Farinha de trigo especial, em embalagem superior a 5 kg e inferior ou igual a 25 Kg"
"cest_1704404","17.044.04","17. Produtos alimentícios","44.4","Farinha de trigo especial, em embalagem superior a 25 kg e inferior ou igual a 50 Kg"
"cest_1704405","17.044.05","17. Produtos alimentícios","44.5","Farinha de trigo comum, em embalagem igual a 5 kg"
"cest_1704406","17.044.06","17. Produtos alimentícios","44.6","Farinha de trigo comum, em embalagem superior a 5 kg e inferior ou igual a 25 Kg"
"cest_1704407","17.044.07","17. Produtos alimentícios","44.7","Farinha de trigo comum, em embalagem superior a 25 kg e inferior ou igual a 50 Kg"
"cest_1704408","17.044.08","17. Produtos alimentícios","44.8","Farinha de trigo doméstica especial, em embalagem superior e igual a 5 Kg e inferior e igual a 10 Kg"
"cest_1704409","17.044.09","17. Produtos alimentícios","44.9","Farinha de trigo doméstica com fermento, em embalagem superior e igual a 5 Kg e inferior e igual a 10 kg"
"cest_1704500","17.045.00","17. Produtos alimentícios","45.0","Farinha de mistura de trigo com centeio (méteil)"
"cest_1704600","17.046.00","17. Produtos alimentícios","46.0","Misturas e preparações para bolos e pães, em embalagem inferior ou igual a 25 Kg"
"cest_1704600","17.046.00","17. Produtos alimentícios","46.0","Misturas e preparações para bolos e pães, em embalagem inferior ou igual a 25 Kg"
"cest_1704601","17.046.01","17. Produtos alimentícios","46.1","Misturas e preparações para bolos e pães, em embalagem superior a 25 Kg e inferior ou igual a 50 Kg"
"cest_1704601","17.046.01","17. Produtos alimentícios","46.1","Misturas e preparações para bolos e pães, em embalagem superior a 25 Kg e inferior ou igual a 50 Kg"
"cest_1704700","17.047.00","17. Produtos alimentícios","47.0","Massas alimentícias tipo instantânea"
"cest_1704800","17.048.00","17. Produtos alimentícios","48.0","Massas alimentícias, cozidas ou recheadas (de carne ou de outras substâncias) ou preparadas de outro modo, exceto as massas alimentícias tipo instantânea"
"cest_1704801","17.048.01","17. Produtos alimentícios","48.1","Cuscuz"
"cest_1704900","17.049.00","17. Produtos alimentícios","49.0","Massas alimentícias do tipo comum, não cozidas, nem recheadas, nem preparadas de outro modo"
"cest_1704901","17.049.01","17. Produtos alimentícios","49.1","Massas alimentícias do tipo sêmola, não cozidas, nem recheadas, nem preparadas de outro modo"
"cest_1704902","17.049.02","17. Produtos alimentícios","49.2","Massas alimentícias do tipo granoduro, não cozidas, nem recheadas, nem preparadas de outro modo"
"cest_1705000","17.050.00","17. Produtos alimentícios","50.0","Pães industrializados, inclusive de especiarias, exceto panetones e bolo de forma"
"cest_1705100","17.051.00","17. Produtos alimentícios","51.0","Bolo de forma, inclusive de especiarias"
"cest_1705200","17.052.00","17. Produtos alimentícios","52.0","Panetones"
"cest_1705300","17.053.00","17. Produtos alimentícios","53.0","Biscoitos e bolachas derivados de farinha de trigo; (exceto dos tipos ""cream cracker"", ""água e sal"", ""maisena"", ""maria"" e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial)"
"cest_1705301","17.053.01","17. Produtos alimentícios","53.1","Biscoitos e bolachas derivados de farinha de trigo dos tipos ""maisena"" e ""maria"" e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial. Exceto o CEST 17.053.02"
"cest_1705302","17.053.02","17. Produtos alimentícios","53.2","Biscoitos e bolachas derivados de farinha de trigo dos tipos ""cream cracker"" e ""água e sal"""
"cest_1705400","17.054.00","17. Produtos alimentícios","54.0","Biscoitos e bolachas não derivados de farinha de trigo; (exceto dos tipos ""cream cracker"", ""água e sal"", ""maisena"" e ""maria"" e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial)"
"cest_1705401","17.054.01","17. Produtos alimentícios","54.1","Biscoitos e bolachas não derivados de farinha de trigo dos tipos ""maisena"" e ""maria"" e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial. Exceto o CEST 17.054.02"
"cest_1705402","17.054.02","17. Produtos alimentícios","54.2","Biscoitos e bolachas não derivados de farinha de trigo dos tipos ""cream cracker"" e ""água e sal"""
"cest_1705600","17.056.00","17. Produtos alimentícios","56.0","Biscoitos e bolachas derivados de farinha de trigo dos tipos ""cream cracker"" e ""água e sal"""
"cest_1705601","17.056.01","17. Produtos alimentícios","56.1","Biscoitos e bolachas não derivados de farinha de trigo dos tipos ""cream cracker"" e ""água e sal"""
"cest_1705602","17.056.02","17. Produtos alimentícios","56.2","Outras bolachas, exceto casquinhas para sorvete e os biscoitos e bolachas relacionados nos CEST 17.056.00 e 17.056.01"
